CHR	POS	SNP	N	EFFECT_ALLELE	NON_EFFECT_ALLELE	EFFECT_ALLELE_FREQ	BETA	SE	r2	r2hat	P_VAL
11	92517181	rs1613	1467	2	4	0.154738	0.0418	0.05029	0.0004714	0.984	0.4098
11	92519165	rs2121467	1467	1	3	0.137355	0.04813	0.05283	0.000566	0.985	0.3664
11	92522271	rs10466352	1467	1	4	0.302658	0.04159	0.04088	0.0007062	0.999	0.313
11	92523249	rs10830988	1467	2	4	0.302658	0.04159	0.04088	0.0007062	1	0.313
11	92526296	rs10830989	1467	2	3	0.294479	0.04569	0.04127	0.0008361	0.999	0.2723
11	92527289	rs10765587	1467	2	3	0.294479	0.04569	0.04127	0.0008361	0.999	0.2723
11	92528094	rs10830991	1467	1	3	0.33197	-0.1164	0.03878	0.006117	1	0.002946
11	92530040	rs12786007	1467	3	1	0.302999	0.04216	0.04088	0.0007255	0.999	0.3065
11	92530067	rs7114913	1467	4	2	0.33197	-0.1164	0.03878	0.006117	1	0.002946
11	92531125	rs10765588	1467	4	2	0.33197	-0.1164	0.03878	0.006117	1	0.002946
11	92531622	rs11020182	1467	2	4	0.33197	-0.1164	0.03878	0.006117	1	0.002946
11	92533302	rs1508607	1467	4	1	0.33197	-0.1164	0.03878	0.006117	1	0.002946
11	92533473	rs1508608	1467	1	3	0.30334	0.04261	0.04089	0.0007408	0.998	0.3015
11	92534095	rs10830995	1467	1	4	0.157805	0.06915	0.04981	0.001314	1	0.1687
11	92535047	rs1158347	1467	2	3	0.33197	-0.1164	0.03878	0.006117	0.998	0.002946
11	92536522	rs10830996	1467	4	2	0.303681	0.04187	0.0409	0.0007148	0.997	0.3101
11	92536558	rs11020183	1467	4	2	0.157805	0.06915	0.04981	0.001314	0.999	0.1687
11	92537990	rs4753436	1467	3	1	0.30334	0.04278	0.04089	0.0007466	0.997	0.2996
11	92543215	rs10830997	1467	4	2	0.157805	0.06915	0.04981	0.001314	0.999	0.1687
11	92552198	rs7925288	1467	3	1	0.457737	0.0574	0.03706	0.001635	0.993	0.1247
11	92554986	rs3957618	1467	4	2	0.137014	0.04726	0.05287	0.0005451	0.994	0.3754
11	92555192	rs11020190	1467	3	1	0.157805	0.06915	0.04981	0.001314	0.998	0.1687
11	92555876	rs10831001	1467	1	3	0.157805	0.06915	0.04981	0.001314	0.998	0.1687
11	92555930	rs10831002	1467	3	1	0.157805	0.06915	0.04981	0.001314	0.998	0.1687
11	92556467	rs16918625	1467	3	1	0.209611	0.06912	0.04501	0.001607	0.996	0.1279
11	92557797	rs10831003	1467	2	4	0.33197	-0.1164	0.03878	0.006117	0.987	0.002946
11	92558235	rs10831005	1467	4	2	0.33197	-0.1164	0.03878	0.006117	0.986	0.002946
11	92560010	rs12365990	1467	1	2	0.137014	0.04726	0.05287	0.0005451	0.994	0.3754
11	92560835	rs4267030	1467	2	4	0.33197	-0.1164	0.03878	0.006117	0.985	0.002946
11	92561089	rs1348871	1467	3	2	0.303681	0.04495	0.0409	0.000824	0.975	0.2758
11	92562863	rs17549982	1467	3	1	0.154397	0.04201	0.05031	0.0004757	0.966	0.4077
11	92563132	rs10765594	1467	4	2	0.33197	-0.1164	0.03878	0.006117	0.982	0.002946
11	92566925	rs1992803	1467	2	3	0.489775	-0.06541	0.03645	0.002193	0.984	0.07531
11	92567294	rs10501803	1467	2	3	0.154397	0.04201	0.05031	0.0004757	0.962	0.4077
11	92569964	rs3943572	1467	1	3	0.209611	0.06912	0.04501	0.001607	0.997	0.1279
11	92571877	rs2121468	1467	2	4	0.458419	0.05896	0.03705	0.001726	0.981	0.1146
11	92573539	rs4753437	1467	1	2	0.1803	0.07068	0.04721	0.001527	0.998	0.1378
11	92573969	rs7940438	1467	3	2	0.309475	-0.1259	0.03934	0.006942	0.977	0.001534
11	92573981	rs935447	1467	4	3	0.232106	0.07141	0.04338	0.001847	0.999	0.1027
11	92575989	rs11020198	1467	2	4	0.209611	0.06912	0.04501	0.001607	0.996	0.1279
11	92580528	rs2044509	1467	4	2	0.209952	0.07037	0.045	0.001667	0.993	0.1211
11	92581401	rs2399606	1467	1	3	0.136673	0.04677	0.05305	0.0005302	0.988	0.382
11	92581802	rs2399605	1467	1	4	0.211316	0.06805	0.04488	0.001567	0.988	0.1328
11	92582034	rs11020199	1467	3	1	0.211656	0.06912	0.04478	0.001623	0.988	0.126
11	92582451	rs11020200	1467	2	3	0.211997	0.07106	0.04469	0.001723	0.987	0.1149
11	92585426	rs1345143	1467	2	4	0.212338	0.07503	0.04467	0.001922	0.987	0.09596
11	92589095	rs4753439	1467	2	4	0.212679	0.07605	0.04467	0.001975	0.987	0.09146
11	92591929	rs17632172	1467	4	1	0.028289	-0.1178	0.113	0.000741	0.641	0.3014
11	92596521	rs16918677	1467	4	2	0.1394	0.05062	0.05235	0.000638	1	0.3376
11	92598897	rs7121713	1467	3	1	0.190525	0.05463	0.04693	0.0009243	0.999	0.2484
11	92600981	rs11020208	1467	4	2	0.190525	0.05463	0.04693	0.0009243	0.999	0.2484
11	92604960	rs1446913	1467	2	1	0.1394	0.05062	0.05235	0.000638	1	0.3376
11	92605120	rs1446914	1467	1	3	0.190525	0.05463	0.04693	0.0009243	1	0.2484
11	92605285	rs1374475	1467	2	4	0.190525	0.05463	0.04693	0.0009243	1	0.2484
11	92605911	rs11020212	1467	3	1	0.4591	0.05806	0.03709	0.00167	0.964	0.1207
11	92606641	rs16918687	1467	2	4	0.0722563	0.09145	0.07045	0.001149	0.967	0.1981
11	92607034	rs17550450	1467	1	4	0.19666	0.04789	0.04756	0.0006916	0.857	0.3181
11	92607566	rs16918691	1467	3	1	0.0722563	0.09145	0.07045	0.001149	0.958	0.1981
11	92608543	rs7111174	1467	1	2	0.134628	0.03811	0.05281	0.0003553	0.897	0.4743
11	92611405	rs7930702	1467	2	4	0.456033	-0.08256	0.03642	0.003495	0.909	0.0247
11	92612232	rs7112173	1467	3	2	0.3197	-0.1239	0.03916	0.006793	0.918	0.001724
11	92612251	rs12803876	1467	1	3	0.4591	0.07299	0.03697	0.002653	0.937	0.05039
11	92612367	rs7128056	1467	2	1	0.0852079	0.03749	0.06575	0.0002219	0.898	0.5718
11	92613833	rs16918701	1467	3	1	0.0852079	0.03749	0.06575	0.0002219	0.897	0.5718
11	92614076	rs16918703	1467	2	4	0.0852079	0.03749	0.06575	0.0002219	0.896	0.5718
11	92614519	rs16918705	1467	4	2	0.0845262	0.03628	0.06623	0.0002047	0.894	0.587
11	92614831	rs7121542	1467	4	2	0.459782	0.07197	0.03696	0.002581	0.936	0.05365
11	92615956	rs7114660	1467	2	4	0.036469	0.07043	0.09942	0.0003424	0.788	0.4824
11	92617915	rs1596933	1467	3	2	0.451943	-0.08127	0.03653	0.003367	0.949	0.02748
11	92618713	rs7397020	1467	2	1	0.461145	0.07526	0.03694	0.002825	0.935	0.0435
11	92620984	rs7946227	1467	1	2	0.0838446	0.03557	0.06643	0.0001957	0.887	0.5954
11	92621176	rs1446904	1467	3	4	0.462849	0.07229	0.03695	0.002606	0.935	0.05252
11	92621411	rs1446905	1467	4	2	0.448875	-0.08255	0.0365	0.00348	0.953	0.02501
11	92621746	rs12099012	1467	1	3	0.468303	0.07046	0.0369	0.002482	0.938	0.05843
11	92623347	rs16918716	1467	3	1	0.0824813	0.06029	0.06681	0.0005557	0.88	0.3708
11	92623507	rs7482501	1467	3	1	0.448194	-0.08484	0.03641	0.003693	0.963	0.02094
11	92624549	rs7951045	1467	2	4	0.0828221	0.06642	0.0667	0.0006763	0.878	0.3235
11	92625053	rs16918719	1467	4	2	0.0824813	0.06571	0.0668	0.00066	0.878	0.3294
11	92625086	rs1446907	1467	4	2	0.458078	-0.0653	0.03633	0.002201	0.942	0.07478
11	92625320	rs12808030	1467	1	3	0.469666	0.0715	0.03694	0.002551	0.942	0.05505
11	92626597	rs1446908	1467	4	3	0.448194	-0.08484	0.03641	0.003693	0.971	0.02094
11	92629460	rs16918721	1467	1	4	0.0412406	0.1032	0.09406	0.0008217	0.554	0.2765
11	92631436	rs10831012	1467	3	1	0.448534	-0.08351	0.03643	0.003574	0.976	0.02312
11	92631975	rs10831013	1467	2	4	0.448534	-0.08351	0.03643	0.003574	0.977	0.02312
11	92632247	rs4753444	1467	4	2	0.448534	-0.08351	0.03643	0.003574	0.979	0.02312
11	92632522	rs7107789	1467	2	1	0.0821404	0.06326	0.06691	0.0006099	0.873	0.3485
11	92635872	rs6483230	1467	2	3	0.0340832	0.1113	0.1025	0.0008038	0.74	0.2818
11	92636091	rs7107882	1467	2	3	0.0821404	0.06326	0.06691	0.0006099	0.872	0.3485
11	92636488	rs7125092	1467	3	1	0.0821404	0.06326	0.06691	0.0006099	0.872	0.3485
11	92638740	rs2399641	1467	4	2	0.448534	-0.08351	0.03643	0.003574	0.992	0.02312
11	92638872	rs7126176	1467	4	2	0.0351057	0.1039	0.1011	0.0007196	0.723	0.3085
11	92640128	rs12419806	1467	1	2	0.448534	-0.08351	0.03643	0.003574	0.998	0.02312
11	92642687	rs1867932	1467	4	2	0.0330607	0.1216	0.1039	0.0009342	0.726	0.2458
11	92643024	rs4753448	1467	2	4	0.495569	-0.08529	0.03699	0.003617	0.988	0.02232
11	92645219	rs11020234	1467	2	4	0.493865	-0.07791	0.03723	0.00298	0.988	0.0381
11	92645259	rs11020235	1467	2	3	0.49182	-0.07874	0.03723	0.003044	0.992	0.0361
11	92645586	rs10831016	1467	4	2	0.445467	-0.08039	0.03675	0.003256	0.976	0.03019
11	92646832	rs1446920	1467	1	4	0.49182	-0.07874	0.03723	0.003044	0.973	0.0361
11	92647087	rs1374476	1467	3	1	0.032379	0.1526	0.1049	0.001443	0.704	0.1492
11	92647184	rs10831017	1467	3	1	0.492161	-0.08111	0.03726	0.003225	0.958	0.03097
11	92647312	rs1900386	1467	4	2	0.0190866	0.2829	0.1361	0.00294	0.544	0.03943
11	92648351	rs10765596	1467	1	3	0.445808	-0.08268	0.03677	0.00344	0.939	0.02586
11	92648949	rs935450	1467	2	4	0.475119	0.06048	0.03716	0.001805	0.898	0.1067
11	92649821	rs753517	1467	1	3	0.203817	0.01005	0.04694	3.128e-05	0.648	0.8319
11	92651188	rs11020237	1467	3	2	0.0456714	-0.004284	0.0892	1.575e-06	0.8	0.962
11	92651423	rs10741461	1467	1	2	0.491138	-0.07022	0.03714	0.002434	0.868	0.06097
11	92652040	rs10831018	1467	2	4	0.147239	-0.09392	0.05246	0.002183	0.677	0.07597
11	92652075	rs11020238	1467	4	2	0.449216	0.0171	0.03859	0.000134	0.634	0.6604
11	92652605	rs10444213	1467	4	1	0.436264	-0.0412	0.03866	0.000775	0.687	0.2906
11	92653035	rs7943372	1467	4	3	0.297887	0.03554	0.04155	0.0004991	0.71	0.3964
11	92653991	rs1900385	1467	4	3	0.453988	-0.007505	0.03823	2.63e-05	0.762	0.8456
11	92655413	rs8181486	1467	4	2	0.155078	-0.06798	0.05198	0.001166	0.995	0.1948
11	92657725	rs2399638	1467	3	1	0.381391	0.002998	0.03777	4.301e-06	0.755	0.9373
11	92663030	rs7122184	1467	1	3	0.411725	0.00551	0.03684	1.527e-05	0.775	0.8821
11	92663397	rs12281663	1467	4	1	0.246762	0.02102	0.04318	0.0001617	0.651	0.6293
11	92663811	rs16912471	1467	3	1	0.0391956	-0.2632	0.09602	0.005103	0.576	0.006628
11	92664233	rs10831020	1467	2	1	0.411725	0.005939	0.03684	1.774e-05	0.787	0.873
11	92664440	rs10765600	1467	1	3	0.411384	0.004414	0.03687	9.78e-06	0.789	0.9055
11	92664505	rs11825153	1467	2	4	0.0603272	-0.1395	0.07909	0.002121	0.631	0.08029
11	92665064	rs10765601	1467	1	4	0.410702	0.004927	0.03694	1.214e-05	0.797	0.8948
11	92665226	rs1579874	1467	4	2	0.038514	-0.2201	0.09686	0.003513	0.57	0.02434
11	92667492	rs11020246	1467	1	3	0.410361	0.004133	0.03698	8.528e-06	0.804	0.9117
11	92668193	rs11824208	1467	1	4	0.0596455	-0.1577	0.07944	0.002682	0.623	0.04918
11	92668462	rs11825947	1467	4	3	0.0381731	-0.2298	0.09723	0.003799	0.567	0.01918
11	92668521	rs7114042	1467	3	4	0.408657	0.01207	0.03705	7.246e-05	0.816	0.7466
11	92668588	rs7110943	1467	3	1	0.476483	-0.01553	0.03663	0.0001228	0.753	0.6741
11	92670550	rs11020247	1467	3	1	0.0593047	-0.1578	0.07964	0.002673	0.616	0.04956
11	92671503	rs6483232	1467	2	4	0.0698705	-0.07758	0.07405	0.0007486	0.643	0.2989
11	92676944	rs4537721	1467	4	2	0.0691888	-0.07963	0.07434	0.0007824	0.642	0.2882
11	92685209	rs11020261	1467	3	1	0.0136333	0.03671	0.1604	3.576e-05	0.654	0.8204
11	92687353	rs12577228	1467	4	2	0.0487389	-0.1079	0.08668	0.001056	0.606	0.2172
11	92691014	rs11825787	1467	4	2	0.0886162	-0.09377	0.06593	0.001379	0.648	0.1585
11	92691472	rs11819901	1467	2	4	0.0613497	-0.05507	0.0786	0.000335	0.627	0.4872
11	92691913	rs3020049	1467	3	4	0.355828	-0.04194	0.03872	0.0008005	0.74	0.2827
11	92692160	rs10765603	1467	3	1	0.379346	0.01947	0.03779	0.0001811	0.88	0.6094
11	92692481	rs11600203	1467	3	1	0.058623	0.1239	0.08007	0.001632	0.593	0.1251
11	92694105	rs3019212	1467	2	4	0.303681	-0.01727	0.04044	0.0001245	0.786	0.6719
11	92695723	rs11020265	1467	1	3	0.0316973	-0.1371	0.1071	0.001117	0.744	0.2045
11	92696418	rs10831025	1467	4	2	0.389911	0.0535	0.03763	0.001378	0.822	0.1586
11	92696735	rs3020069	1467	3	1	0.304363	-0.02017	0.04039	0.0001703	0.797	0.6203
11	92698003	rs11020267	1467	1	3	0.393661	0.05726	0.03757	0.001583	0.845	0.1309
11	92698133	rs3020066	1467	3	2	0.304703	-0.01825	0.04039	0.0001394	0.805	0.6541
11	92699002	rs11020268	1467	2	4	0.0197682	-0.1672	0.134	0.001063	0.793	0.2158
11	92699092	rs3019210	1467	4	3	0.311179	0.001299	0.0397	7.311e-07	0.813	0.9741
11	92699547	rs3020065	1467	1	3	0.249489	0.01624	0.0427	9.868e-05	0.818	0.7061
11	92700892	rs11020270	1467	2	3	0.379346	0.01947	0.03779	0.0001811	0.937	0.6094
11	92702848	rs3020061	1467	4	2	0.285617	-0.0009999	0.04128	4.006e-07	0.821	0.9808
11	92706178	rs7107679	1467	3	2	0.378323	0.01775	0.0378	0.0001505	0.969	0.6415
11	92706404	rs7126901	1467	2	4	0.378323	0.01775	0.0378	0.0001505	0.977	0.6415
11	92706954	rs4132359	1467	3	4	0.378323	0.01775	0.0378	0.0001505	0.984	0.6415
11	92707105	rs12364612	1467	3	1	0.378323	0.01775	0.0378	0.0001505	0.992	0.6415
11	92707406	rs7949194	1467	3	1	0.0470348	-0.1077	0.08735	0.001038	0.764	0.2213
11	92707811	rs17552417	1467	2	4	0.0957737	-0.0512	0.06413	0.0004349	0.542	0.4285
11	92708597	rs10831027	1467	2	4	0.38514	0.01988	0.0376	0.0001907	0.862	0.6002
11	92709450	rs12807762	1467	3	1	0.378323	0.01775	0.0378	0.0001505	0.987	0.6415
11	92709588	rs12807308	1467	4	2	0.378323	0.01775	0.0378	0.0001505	0.985	0.6415
11	92709942	rs12790059	1467	2	4	0.378323	0.01775	0.0378	0.0001505	0.983	0.6415
11	92710328	rs12419719	1467	3	1	0.378323	0.01775	0.0378	0.0001505	0.981	0.6415
11	92712406	rs4559645	1467	2	3	0.380709	0.01787	0.03785	0.0001521	0.969	0.6397
11	92712491	rs4322357	1467	1	2	0.380709	0.01787	0.03785	0.0001521	0.968	0.6397
11	92712541	rs7130117	1467	2	4	0.0115883	-0.1011	0.1736	0.0002317	0.802	0.5634
11	92716408	rs3019218	1467	2	3	0.495569	-0.04325	0.03639	0.0009631	0.96	0.2387
11	92718766	rs10765605	1467	1	4	0.474438	-0.02248	0.0364	0.0002604	0.971	0.5402
11	92719348	rs4340000	1467	2	3	0.246762	-0.003464	0.04247	4.541e-06	0.992	0.9355
11	92721463	rs1975820	1467	3	1	0.240286	-0.009508	0.0428	3.368e-05	0.986	0.8256
11	92721701	rs1003072	1467	3	1	0.091002	0.1096	0.06315	0.002053	0.855	0.08526
11	92722365	rs11020277	1467	4	1	0.0201091	-0.1967	0.1328	0.001494	0.971	0.1421
11	92728804	rs2124559	1467	3	4	0.496933	-0.03935	0.0363	0.0008016	0.992	0.2824
11	92729005	rs11020279	1467	2	4	0.153715	-0.07619	0.05125	0.001506	0.758	0.1406
11	92730488	rs12277063	1467	2	4	0.228357	-0.0259	0.04386	0.0002379	0.982	0.5582
11	92730535	rs2925355	1467	4	2	0.239945	-0.009997	0.04296	3.696e-05	0.927	0.8175
11	92732319	rs1456239	1467	2	3	0.496933	-0.03935	0.0363	0.0008016	0.998	0.2824
11	92733021	rs2925939	1467	1	3	0.476823	-0.02468	0.03631	0.0003152	1	0.5003
11	92733963	rs2925358	1467	2	1	0.0889571	0.1165	0.06363	0.002285	0.897	0.06946
11	92735783	rs1456242	1467	1	3	0.497273	-0.03851	0.03632	0.0007666	1	0.2932
11	92736858	rs975916	1467	3	2	0.491138	0.04319	0.03642	0.0009588	0.995	0.2397
11	92741350	rs7929254	1467	4	2	0.0115883	-0.1011	0.1736	0.0002317	0.864	0.5634
11	92743478	rs3020073	1467	4	2	0.236537	-0.0165	0.0429	0.000101	0.998	0.7029
11	92752096	rs977255	1467	2	4	0.241309	-0.01291	0.04272	6.236e-05	1	0.7644
11	92752254	rs11020293	1467	2	3	0.0201091	-0.1967	0.1328	0.001494	0.996	0.1421
11	92752375	rs1869913	1467	2	3	0.494206	0.03888	0.03635	0.0007804	0.989	0.2889
11	92753759	rs12292127	1467	4	2	0.241309	-0.01291	0.04272	6.236e-05	0.998	0.7644
11	92753804	rs11820713	1467	3	1	0.0115883	-0.1011	0.1736	0.0002317	0.87	0.5634
11	92754581	rs12275682	1467	1	4	0.241309	-0.01291	0.04272	6.236e-05	0.998	0.7644
11	92754624	rs11821346	1467	4	1	0.0115883	-0.1011	0.1736	0.0002317	0.871	0.5634
11	92754811	rs11020294	1467	3	1	0.0201091	-0.1967	0.1328	0.001494	0.995	0.1421
11	92755001	rs11020295	1467	3	4	0.0201091	-0.1967	0.1328	0.001494	0.994	0.1421
11	92755975	rs12295955	1467	4	2	0.241309	-0.01291	0.04272	6.236e-05	0.996	0.7644
11	92757018	rs1456238	1467	3	2	0.236537	-0.01295	0.0429	6.218e-05	1	0.7647
11	92758163	rs3020057	1467	3	1	0.236537	-0.01295	0.0429	6.218e-05	1	0.7647
11	92759565	rs12293300	1467	4	2	0.241309	-0.01291	0.04272	6.236e-05	0.996	0.7644
11	92760202	rs12281366	1467	1	3	0.241309	-0.01291	0.04272	6.236e-05	0.996	0.7644
11	92761020	rs7949990	1467	3	1	0.253238	-0.02256	0.04209	0.000196	0.995	0.5951
11	92761376	rs16918854	1467	2	4	0.0201091	-0.1967	0.1328	0.001494	0.993	0.1421
11	92762163	rs12285123	1467	1	3	0.253238	-0.02256	0.04209	0.000196	0.995	0.5951
11	92762177	rs12285128	1467	4	3	0.253579	-0.02577	0.04209	0.0002558	0.995	0.5438
11	92762451	rs1456236	1467	2	4	0.253579	-0.02577	0.04209	0.0002558	0.996	0.5438
11	92762602	rs11020298	1467	1	4	0.253579	-0.02577	0.04209	0.0002558	0.996	0.5438
11	92763238	rs16918865	1467	2	4	0.0197682	-0.2013	0.1339	0.00154	0.991	0.1362
11	92764627	rs2925353	1467	3	1	0.490116	-0.02862	0.03641	0.0004215	0.996	0.4357
11	92764726	rs11020299	1467	4	2	0.0197682	-0.2013	0.1339	0.00154	0.991	0.1362
11	92764848	rs12276463	1467	4	2	0.253579	-0.02577	0.04209	0.0002558	0.997	0.5438
11	92765520	rs12286273	1467	3	4	0.253579	-0.02577	0.04209	0.0002558	0.997	0.5438
11	92766376	rs11020301	1467	1	4	0.253579	-0.02577	0.04209	0.0002558	0.998	0.5438
11	92766447	rs2658775	1467	2	4	0.236537	-0.01295	0.0429	6.218e-05	0.998	0.7647
11	92766492	rs2658774	1467	2	4	0.490116	-0.02862	0.03641	0.0004215	0.997	0.4357
11	92766789	rs12292876	1467	2	3	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92768422	rs10831032	1467	1	3	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92768927	rs12286814	1467	1	3	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92769132	rs12282288	1467	3	1	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92769541	rs11020303	1467	2	4	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92769914	rs11020304	1467	3	4	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92770059	rs16918890	1467	4	3	0.168371	-0.05222	0.04929	0.0007658	0.849	0.2934
11	92770216	rs1004417	1467	4	2	0.490116	-0.02862	0.03641	0.0004215	0.998	0.4357
11	92770714	rs12284477	1467	3	1	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92771181	rs11020306	1467	1	3	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92771280	rs11020307	1467	2	4	0.179959	-0.05477	0.04778	0.0008961	0.862	0.2557
11	92771315	rs11020308	1467	1	2	0.40184	0.008045	0.03735	3.167e-05	0.964	0.8308
11	92771976	rs12292451	1467	4	3	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92772642	rs10831033	1467	4	1	0.253579	-0.02577	0.04209	0.0002558	0.999	0.5438
11	92772877	rs12289685	1467	2	4	0.253579	-0.02577	0.04209	0.0002558	0.998	0.5438
11	92773367	rs12289847	1467	3	1	0.253579	-0.02577	0.04209	0.0002558	0.998	0.5438
11	92773412	rs11020310	1467	1	3	0.0197682	-0.2013	0.1339	0.00154	0.987	0.1362
11	92773707	rs11020311	1467	4	1	0.253579	-0.02577	0.04209	0.0002558	0.997	0.5438
11	92774780	rs12293344	1467	1	4	0.253579	-0.02577	0.04209	0.0002558	0.996	0.5438
11	92775194	rs11020313	1467	1	3	0.253579	-0.02577	0.04209	0.0002558	0.996	0.5438
11	92776092	rs2605574	1467	4	3	0.236878	-0.0157	0.04282	9.173e-05	0.994	0.7162
11	92777123	rs2260769	1467	4	2	0.438309	0.03995	0.03699	0.0007953	0.875	0.2843
11	92779199	rs12287849	1467	1	3	0.25392	-0.02699	0.04209	0.0002806	0.995	0.5248
11	92779899	rs2658771	1467	1	4	0.489434	0.04643	0.0364	0.001109	1	0.2061
11	92779996	rs11020314	1467	1	3	0.25392	-0.02699	0.04209	0.0002806	0.994	0.5248
11	92780241	rs2605575	1467	1	3	0.489093	0.04559	0.03638	0.001071	0.999	0.2141
11	92780430	rs2605576	1467	4	2	0.491138	-0.03073	0.03638	0.0004867	0.998	0.4023
11	92780634	rs3020075	1467	3	4	0.488753	0.04547	0.03636	0.001066	0.999	0.215
11	92781228	rs2259633	1467	2	1	0.235515	-0.01507	0.04299	8.391e-05	0.989	0.7281
11	92782276	rs2605578	1467	2	4	0.493183	0.01065	0.03658	5.781e-05	0.917	0.7729
11	92782305	rs7949734	1467	3	4	0.270961	-0.001123	0.04153	4.995e-07	0.892	0.9786
11	92782849	rs11020315	1467	1	3	0.271302	-0.0006212	0.04146	1.532e-07	0.891	0.9881
11	92783103	rs2605579	1467	2	4	0.492843	0.008628	0.03661	3.791e-05	0.915	0.8152
11	92784363	rs2259469	1467	3	1	0.492843	0.008628	0.03661	3.791e-05	0.91	0.8152
11	92784873	rs12271165	1467	1	3	0.271984	0.0004685	0.04147	8.714e-08	0.884	0.9911
11	92785740	rs12293357	1467	3	1	0.0109066	-0.158	0.1788	0.000533	0.818	0.3808
11	92786453	rs11020316	1467	2	4	0.253579	-0.02719	0.04209	0.0002848	0.928	0.5218
11	92786742	rs11020317	1467	2	3	0.170757	-0.06816	0.0495	0.001293	0.792	0.1722
11	92787575	rs2658776	1467	1	3	0.234492	-0.01173	0.04299	5.076e-05	0.988	0.7868
11	92788073	rs12288686	1467	3	1	0.261759	-0.001297	0.04183	6.562e-07	0.859	0.9755
11	92788313	rs2608214	1467	3	1	0.22938	-0.01233	0.04328	5.544e-05	0.992	0.7775
11	92788465	rs2608215	1467	3	1	0.229039	-0.01307	0.04328	6.22e-05	0.985	0.7647
11	92788596	rs2658778	1467	3	2	0.192229	-0.0009534	0.04638	2.884e-07	1	0.9837
11	92788906	rs11020318	1467	3	2	0.186776	-0.06673	0.0477	0.001334	0.815	0.1654
11	92788925	rs7113503	1467	2	4	0.192229	-0.0009534	0.04638	2.884e-07	1	0.9837
11	92801485	rs2605581	1467	3	1	0.192229	-0.0009534	0.04638	2.884e-07	1	0.9837
11	92802785	rs2658779	1467	1	2	0.192229	-0.0009534	0.04638	2.884e-07	1	0.9837
11	92804191	rs11020356	1467	4	2	0.292093	0.001122	0.04083	5.159e-07	0.847	0.9782
11	92804605	rs2605583	1467	4	1	0.192229	-0.0009534	0.04638	2.884e-07	0.997	0.9837
11	92804628	rs11020357	1467	3	4	0.293115	0.0004949	0.04084	1.002e-07	0.828	0.9904
11	92806379	rs2658782	1467	4	3	0.161554	0.03046	0.05008	0.0002524	0.804	0.5464
11	92808533	rs2019814	1467	1	3	0.192229	-0.0009534	0.04638	2.884e-07	0.943	0.9837
11	92809777	rs10831046	1467	1	3	0.292093	-0.002635	0.04117	2.796e-06	0.836	0.9494
11	92810755	rs1456244	1467	2	4	0.0940695	0.07921	0.062	0.001113	0.98	0.2053
11	92811510	rs2605585	1467	2	4	0.194615	-0.008217	0.04601	2.177e-05	0.966	0.8594
11	92820179	rs7109581	1467	3	4	0.374915	-0.01823	0.03761	0.0001603	0.873	0.6308
11	92820698	rs2085334	1467	2	4	0.289707	0.03207	0.04085	0.0004206	0.973	0.4363
11	92822075	rs9651556	1467	1	4	0.334697	-0.006903	0.03971	2.063e-05	0.87	0.8631
11	92823370	rs2658785	1467	2	4	0.0995228	0.07996	0.05997	0.001212	1	0.1862
11	92823722	rs1456243	1467	4	3	0.0937287	0.07789	0.06207	0.001074	0.999	0.2134
11	92824540	rs7127240	1467	4	1	0.28698	0.02902	0.04108	0.0003405	0.972	0.4836
11	92824578	rs2605588	1467	4	2	0.040559	0.189	0.09221	0.002859	0.872	0.04226
11	92824911	rs2658786	1467	1	2	0.0937287	0.07789	0.06207	0.001074	1	0.2134
11	92826583	rs7116127	1467	1	3	0.0937287	0.07789	0.06207	0.001074	1	0.2134
11	92828856	rs7926062	1467	3	2	0.099182	0.07872	0.06004	0.001172	0.98	0.1936
11	92837583	rs6483244	1467	1	3	0.284594	0.03317	0.04125	0.000441	0.961	0.4253
11	92838631	rs2658791	1467	4	2	0.18439	-8.57e-05	0.04708	2.262e-09	0.958	0.9986
11	92839014	rs921983	1467	2	1	0.0892979	0.1003	0.06357	0.001696	0.948	0.1178
11	92842338	rs2658795	1467	3	4	0.331288	-0.035	0.03875	0.0005565	0.988	0.3705
11	92842667	rs2605592	1467	4	2	0.331288	-0.035	0.03875	0.0005565	0.993	0.3705
11	92845079	rs2045313	1467	3	2	0.331288	-0.035	0.03875	0.0005565	0.999	0.3705
11	92845829	rs2045459	1467	1	3	0.33197	-0.03762	0.03865	0.0006463	1	0.3345
11	92845953	rs2045461	1467	4	1	0.33197	-0.03762	0.03865	0.0006463	1	0.3345
11	92846545	rs2605593	1467	2	3	0.493524	-0.01596	0.03617	0.0001329	0.992	0.6617
